Gr_ID,Full Name,Email,Phone Number,Course,Branch,Registration Date,College,Field
GR1151,Arjun Patel,arjun.patel43@example.com,+91 6643719031,Graphic | UI/UX,RWA4 - Bopal,2026-02-01,VNSGU,B.Tech Computer Science
GR1152,Diya Vyas,diya.vyas43@example.com,+91 7440140715,Video Editing | 3D Animation,RWA1 - Nikol,2026-02-24,L.D. College of Engineering,BCA
GR1153,Neha Gupta,neha.gupta67@example.com,+91 6363864030,Graphic | UI/UX,RWGN1 - Gandhinagar,2026-02-15,MSU Baroda,B.Sc IT
GR1154,Pooja Chauhan,pooja.chauhan96@example.com,+91 7578235798,AI/ML & Data Science,RW2 - Yogi Chowk,2026-02-05,L.D. College of Engineering,B.Tech Computer Science
GR1155,Aarav Trivedi,aarav.trivedi34@example.com,+91 8330701278,Graphic | Video Editing,RW4 - Mota Varachha,2026-02-11,L.D. College of Engineering,Diploma in IT
GR1156,Kriti Singh,kriti.singh49@example.com,+91 8135443262,Graphic | Video Editing,RW6 - Adajan,2026-02-21,Nirma University,BBA
GR1157,Amit Chauhan,amit.chauhan72@example.com,+91 9736494146,AI/ML & Data Science,RWA3 - Maninagar,2026-02-04,Gujarat University,B.Com
GR1158,Neha Vyas,neha.vyas13@example.com,+91 9675489927,AI/ML & Data Science,RW4 - Mota Varachha,2026-02-09,Nirma University,BCA
GR1159,Ayaan Gupta,ayaan.gupta18@example.com,+91 6507104678,Graphic | UI/UX,RW6 - Adajan,2026-02-08,RK University,B.Com
GR1160,Sai Parmar,sai.parmar18@example.com,+91 6037213436,Full Stack Development,RWBN - Bhavnagar,2026-02-11,RK University,MCA
GR1161,Vikram Desai,vikram.desai37@example.com,+91 6643479603,Graphic | UI/UX,RWBN - Bhavnagar,2026-02-05,L.D. College of Engineering,MCA
GR1162,Diya Mehta,diya.mehta17@example.com,+91 9642099791,Video Editing | 3D Animation,RWA5 - Chandkheda,2026-02-13,DDU,BCA
GR1163,Shaurya Kumar,shaurya.kumar29@example.com,+91 7344962162,Graphic | Video Editing,RWA1 - Nikol,2026-02-17,RK University,B.Com
GR1164,Ramesh Rathod,ramesh.rathod28@example.com,+91 7327103507,Full Stack Development,RWA6 - Vastral,2026-02-04,Silver Oak University,BBA
GR1165,Maya Sharma,maya.sharma40@example.com,+91 6310835743,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-05,DDU,M.Sc IT
GR1166,Arjun Mehta,arjun.mehta44@example.com,+91 6628603358,Video Editing | 3D Animation,RWSON - Online,2026-02-20,SVNIT,BBA
GR1167,Ishaan Rathod,ishaan.rathod87@example.com,+91 7682081595,AI/ML & Data Science,RWMH - Maheshana,2026-02-25,SVNIT,B.Tech Computer Science
GR1168,Kriti Verma,kriti.verma16@example.com,+91 7441193840,Graphic | Video Editing,RWVN1 - Vidhyanagar,2026-02-09,Silver Oak University,BBA
GR1169,Arjun Kumar,arjun.kumar39@example.com,+91 9798291134,AI/ML & Data Science,RWA6 - Vastral,2026-02-11,RK University,MCA
GR1170,Suresh Chauhan,suresh.chauhan52@example.com,+91 6595725745,Video Editing | 3D Animation,RW1 - A.K Road,2026-02-08,L.D. College of Engineering,BCA
GR1171,Rahul Gupta,rahul.gupta47@example.com,+91 8814910201,Video Editing | 3D Animation,RWBH1 - Bharuch,2026-02-19,SVNIT,B.Sc IT
GR1172,Suresh Parmar,suresh.parmar56@example.com,+91 6307512357,Graphic | UI/UX,RWA6 - Vastral,2026-02-23,L.D. College of Engineering,BCA
GR1173,Ishaan Shah,ishaan.shah10@example.com,+91 6316688455,Graphic | Video Editing,RWA5 - Chandkheda,2026-02-14,Marwadi University,M.Sc IT
GR1174,Vivaan Kumar,vivaan.kumar24@example.com,+91 8982662109,AI/ML & Data Science,RWSON - Online,2026-02-17,Nirma University,B.Sc IT
GR1175,Pooja Vyas,pooja.vyas87@example.com,+91 8078543907,Full Stack Development,RW7 - Vesu,2026-02-11,DDU,Diploma in IT
GR1176,Pooja Sharma,pooja.sharma95@example.com,+91 6968629591,AI/ML & Data Science,RWR1 - Kotecha,2026-02-27,SVNIT,B.Tech Computer Science
GR1177,Pooja Kumar,pooja.kumar99@example.com,+91 9269221286,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-02,Gujarat University,B.Tech Computer Science
GR1178,Sai Mehta,sai.mehta76@example.com,+91 7083500058,Graphic | Video Editing,RWA6 - Vastral,2026-02-13,Marwadi University,MCA
GR1179,Diya Gupta,diya.gupta87@example.com,+91 6834297645,AI/ML & Data Science,RWNV1 - Navshari,2026-02-07,DDU,Diploma in IT
GR1180,Diya Desai,diya.desai26@example.com,+91 9096137853,Graphic | UI/UX,RWR2 - Mavdi,2026-02-14,Marwadi University,MCA
GR1181,Pooja Mehta,pooja.mehta26@example.com,+91 6762640471,Full Stack Development,RW1 - A.K Road,2026-02-03,DDU,Diploma in IT
GR1182,Aditya Singh,aditya.singh55@example.com,+91 7830417138,Graphic | UI/UX,RWA6 - Vastral,2026-02-08,VNSGU,B.Tech Computer Science
GR1183,Pooja Parmar,pooja.parmar31@example.com,+91 7045402246,AI/ML & Data Science,RWBN - Bhavnagar,2026-02-13,RK University,B.Com
GR1184,Ayaan Rathod,ayaan.rathod85@example.com,+91 8728037505,Graphic | UI/UX,RWJN1 - Junagadh,2026-02-12,Silver Oak University,MCA
GR1185,Ayaan Verma,ayaan.verma84@example.com,+91 9474136436,Full Stack Development,RWA1 - Nikol,2026-02-07,Gujarat University,BCA
GR1186,Ayaan Trivedi,ayaan.trivedi63@example.com,+91 6011669544,Full Stack Development,RW6 - Adajan,2026-02-18,L.D. College of Engineering,B.Sc IT
GR1187,Rahul Trivedi,rahul.trivedi49@example.com,+91 9549808938,Graphic | UI/UX,RW7 - Vesu,2026-02-20,Silver Oak University,M.Sc IT
GR1188,Vivaan Patel,vivaan.patel75@example.com,+91 9581449258,Graphic | Video Editing,RWR1 - Kotecha,2026-02-08,SVNIT,Diploma in IT
GR1189,Ishaan Verma,ishaan.verma41@example.com,+91 9705443944,Graphic | UI/UX,RWA3 - Maninagar,2026-02-01,Silver Oak University,B.Com
GR1190,Kriti Parmar,kriti.parmar72@example.com,+91 6287657043,AI/ML & Data Science,RW5 - Ved Road,2026-02-07,SVNIT,BBA
GR1191,Aarav Mehta,aarav.mehta91@example.com,+91 7638247545,Graphic | Video Editing,RW6 - Adajan,2026-02-23,Marwadi University,B.Com
GR1192,Pooja Singh,pooja.singh78@example.com,+91 8564014902,Graphic | UI/UX,RWA4 - Bopal,2026-02-03,Silver Oak University,M.Sc IT
GR1193,Shaurya Joshi,shaurya.joshi11@example.com,+91 6483627341,Full Stack Development,RWA2 - Navrangpura,2026-02-12,DDU,M.Sc IT
GR1194,Aditya Trivedi,aditya.trivedi74@example.com,+91 6112365998,Graphic | Video Editing,RWA6 - Vastral,2026-02-28,Silver Oak University,BCA
GR1195,Krishna Singh,krishna.singh45@example.com,+91 6346796061,Graphic | UI/UX,RWVN1 - Vidhyanagar,2026-02-21,Gujarat University,B.Sc IT
GR1196,Isha Vyas,isha.vyas65@example.com,+91 8223329852,Video Editing | 3D Animation,RW1 - A.K Road,2026-02-17,MSU Baroda,BCA
GR1197,Isha Mehta,isha.mehta25@example.com,+91 9439750343,AI/ML & Data Science,RW7 - Vesu,2026-02-04,Silver Oak University,M.Sc IT
GR1198,Ramesh Kumar,ramesh.kumar81@example.com,+91 9007310518,Graphic | UI/UX,RWA3 - Maninagar,2026-02-05,VNSGU,B.Sc IT
GR1199,Rahul Rathod,rahul.rathod15@example.com,+91 7770970742,Graphic | Video Editing,RWA5 - Chandkheda,2026-02-02,RK University,Diploma in IT
GR1200,Vivaan Verma,vivaan.verma30@example.com,+91 8661734820,Graphic | Video Editing,RW6 - Adajan,2026-02-19,L.D. College of Engineering,BCA
GR1201,Aditya Rathod,aditya.rathod26@example.com,+91 7017390539,AI/ML & Data Science,RWSON - Online,2026-02-07,VNSGU,BBA
GR1202,Vikram Singh,vikram.singh25@example.com,+91 9924061826,Full Stack Development,RWBN - Bhavnagar,2026-02-28,VNSGU,BBA
GR1203,Sneha Patel,sneha.patel86@example.com,+91 8521315445,Graphic | UI/UX,RWNV1 - Navshari,2026-02-04,MSU Baroda,BCA
GR1204,Amit Gupta,amit.gupta41@example.com,+91 8148728384,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-09,Gujarat University,B.Tech Computer Science
GR1205,Amit Joshi,amit.joshi18@example.com,+91 7897288029,Full Stack Development,RW7 - Vesu,2026-02-15,Gujarat University,B.Com
GR1206,Ramesh Mehta,ramesh.mehta97@example.com,+91 8454923011,Graphic | Video Editing,RW8 - Dindoli,2026-02-08,Gujarat University,B.Tech Computer Science
GR1207,Aditya Desai,aditya.desai16@example.com,+91 9569191834,Video Editing | 3D Animation,RWA5 - Chandkheda,2026-02-23,MSU Baroda,B.Tech Computer Science
GR1208,Riya Verma,riya.verma75@example.com,+91 8230961870,Graphic | UI/UX,RWBH1 - Bharuch,2026-02-02,DDU,BCA
GR1209,Sai Shah,sai.shah45@example.com,+91 6232522874,AI/ML & Data Science,RWA1 - Nikol,2026-02-23,Nirma University,M.Sc IT
GR1210,Krishna Vyas,krishna.vyas89@example.com,+91 9327656053,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-03,Gujarat University,B.Tech Computer Science
GR1211,Shaurya Parmar,shaurya.parmar94@example.com,+91 8176987793,AI/ML & Data Science,RW7 - Vesu,2026-02-10,Marwadi University,MCA
GR1212,Shaurya Vyas,shaurya.vyas96@example.com,+91 8005867709,Graphic | UI/UX,RWAM1 - Amreli,2026-02-14,MSU Baroda,B.Com
GR1213,Vikram Shah,vikram.shah55@example.com,+91 7038060902,Graphic | Video Editing,RWA2 - Navrangpura,2026-02-09,VNSGU,BCA
GR1214,Amit Shah,amit.shah63@example.com,+91 8306361303,Video Editing | 3D Animation,RWA2 - Navrangpura,2026-02-28,VNSGU,B.Tech Computer Science
GR1215,Kavya Parmar,kavya.parmar37@example.com,+91 7703152812,AI/ML & Data Science,RW8 - Dindoli,2026-02-22,L.D. College of Engineering,BBA
GR1216,Neha Joshi,neha.joshi12@example.com,+91 8737521766,AI/ML & Data Science,RWMH - Maheshana,2026-02-26,VNSGU,M.Sc IT
GR1217,Shaurya Shah,shaurya.shah50@example.com,+91 7807654972,Full Stack Development,RWJN1 - Junagadh,2026-02-20,RK University,B.Sc IT
GR1218,Kriti Trivedi,kriti.trivedi22@example.com,+91 8129984791,AI/ML & Data Science,RWSON - Online,2026-02-13,Nirma University,B.Tech Computer Science
GR1219,Kavya Rathod,kavya.rathod59@example.com,+91 7424728993,Full Stack Development,RW6 - Adajan,2026-02-26,MSU Baroda,B.Tech Computer Science
GR1220,Aarav Shah,aarav.shah58@example.com,+91 7106633056,AI/ML & Data Science,RWVN1 - Vidhyanagar,2026-02-15,MSU Baroda,Diploma in IT
GR1221,Sneha Gupta,sneha.gupta92@example.com,+91 9647719410,AI/ML & Data Science,RWVN1 - Vidhyanagar,2026-02-22,RK University,B.Com
GR1222,Ayaan Rathod,ayaan.rathod30@example.com,+91 6287171004,Graphic | UI/UX,RWNV1 - Navshari,2026-02-27,L.D. College of Engineering,BCA
GR1223,Suresh Patel,suresh.patel79@example.com,+91 7680410889,Full Stack Development,RWR1 - Kotecha,2026-02-05,SVNIT,MCA
GR1224,Riya Trivedi,riya.trivedi69@example.com,+91 9620044283,AI/ML & Data Science,RWVN1 - Vidhyanagar,2026-02-14,L.D. College of Engineering,MCA
GR1225,Vivaan Mehta,vivaan.mehta90@example.com,+91 6116726200,Graphic | Video Editing,RWAM1 - Amreli,2026-02-02,MSU Baroda,BCA
GR1226,Ramesh Gupta,ramesh.gupta48@example.com,+91 8578806536,Video Editing | 3D Animation,RW4 - Mota Varachha,2026-02-11,Marwadi University,BBA
GR1227,Rahul Kumar,rahul.kumar62@example.com,+91 7950089332,Full Stack Development,RWA6 - Vastral,2026-02-17,Marwadi University,M.Sc IT
GR1228,Ayaan Kumar,ayaan.kumar87@example.com,+91 7685940499,Graphic | Video Editing,RW8 - Dindoli,2026-02-12,SVNIT,B.Tech Computer Science
GR1229,Suresh Verma,suresh.verma86@example.com,+91 7069308583,Full Stack Development,RWA5 - Chandkheda,2026-02-11,RK University,B.Tech Computer Science
GR1230,Vihaan Singh,vihaan.singh14@example.com,+91 9709614684,Full Stack Development,RWMH - Maheshana,2026-02-19,Gujarat University,B.Tech Computer Science
GR1231,Amit Trivedi,amit.trivedi16@example.com,+91 9765467904,Graphic | Video Editing,RWAM1 - Amreli,2026-02-25,VNSGU,BCA
GR1232,Vihaan Verma,vihaan.verma83@example.com,+91 7332544902,Graphic | Video Editing,RW7 - Vesu,2026-02-18,Gujarat University,BCA
GR1233,Arjun Sharma,arjun.sharma72@example.com,+91 6749770608,Graphic | Video Editing,RWJN1 - Junagadh,2026-02-04,Nirma University,M.Sc IT
GR1234,Ishaan Patel,ishaan.patel89@example.com,+91 7721351405,Graphic | Video Editing,RWA2 - Navrangpura,2026-02-21,Marwadi University,B.Sc IT
GR1235,Aditya Singh,aditya.singh88@example.com,+91 8057344038,Video Editing | 3D Animation,RWAM1 - Amreli,2026-02-21,VNSGU,BBA
GR1236,Suresh Vyas,suresh.vyas99@example.com,+91 6090319407,Graphic | UI/UX,RWR1 - Kotecha,2026-02-25,Marwadi University,MCA
GR1237,Vivaan Rathod,vivaan.rathod31@example.com,+91 6082056317,AI/ML & Data Science,RWVN1 - Vidhyanagar,2026-02-01,RK University,MCA
GR1238,Kriti Shah,kriti.shah53@example.com,+91 7462689331,AI/ML & Data Science,RW7 - Vesu,2026-02-07,L.D. College of Engineering,MCA
GR1239,Rahul Singh,rahul.singh52@example.com,+91 8219005543,AI/ML & Data Science,RWA2 - Navrangpura,2026-02-10,Marwadi University,Diploma in IT
GR1240,Kriti Sharma,kriti.sharma13@example.com,+91 6222630901,Full Stack Development,RWMH - Maheshana,2026-02-26,MSU Baroda,BCA
GR1241,Ramesh Kumar,ramesh.kumar39@example.com,+91 7531959695,Video Editing | 3D Animation,RWJN1 - Junagadh,2026-02-15,RK University,MCA
GR1242,Kriti Joshi,kriti.joshi35@example.com,+91 7138176191,Full Stack Development,RWMH - Maheshana,2026-02-17,Gujarat University,Diploma in IT
GR1243,Tara Trivedi,tara.trivedi78@example.com,+91 6750777918,Full Stack Development,RW4 - Mota Varachha,2026-02-09,Marwadi University,B.Tech Computer Science
GR1244,Krishna Sharma,krishna.sharma83@example.com,+91 8811631398,Video Editing | 3D Animation,RWSON - Online,2026-02-03,DDU,B.Tech Computer Science
GR1245,Pooja Trivedi,pooja.trivedi97@example.com,+91 8319476555,Graphic | UI/UX,RW7 - Vesu,2026-02-21,Marwadi University,B.Tech Computer Science
GR1246,Isha Joshi,isha.joshi81@example.com,+91 9966268767,Full Stack Development,RWA3 - Maninagar,2026-02-20,MSU Baroda,M.Sc IT
GR1247,Shaurya Singh,shaurya.singh40@example.com,+91 6074612834,Graphic | UI/UX,RW2 - Yogi Chowk,2026-02-21,Silver Oak University,Diploma in IT
GR1248,Amit Shah,amit.shah12@example.com,+91 7854403319,AI/ML & Data Science,RWR1 - Kotecha,2026-02-10,Silver Oak University,BBA
GR1249,Vivaan Gupta,vivaan.gupta19@example.com,+91 6396550291,Graphic | Video Editing,RWR1 - Kotecha,2026-02-18,Silver Oak University,BBA
GR1250,Maya Kumar,maya.kumar16@example.com,+91 7904383843,Full Stack Development,RWBN - Bhavnagar,2026-02-28,MSU Baroda,B.Tech Computer Science
GR1251,Vikram Desai,vikram.desai19@example.com,+91 7705675259,Video Editing | 3D Animation,RW8 - Dindoli,2026-02-22,MSU Baroda,B.Sc IT
GR1252,Riya Verma,riya.verma72@example.com,+91 9018977616,Full Stack Development,RWA5 - Chandkheda,2026-02-27,Marwadi University,Diploma in IT
GR1253,Kriti Singh,kriti.singh31@example.com,+91 9924447297,Graphic | UI/UX,RWAM1 - Amreli,2026-02-01,Silver Oak University,B.Tech Computer Science
GR1254,Kriti Gupta,kriti.gupta79@example.com,+91 9576124709,Graphic | Video Editing,RW8 - Dindoli,2026-02-15,RK University,M.Sc IT
GR1255,Sai Sharma,sai.sharma32@example.com,+91 6425034133,AI/ML & Data Science,RWSON - Online,2026-02-23,RK University,B.Com
GR1256,Sneha Patel,sneha.patel60@example.com,+91 6089760177,Graphic | Video Editing,RW4 - Mota Varachha,2026-02-12,DDU,BCA
GR1257,Diya Shah,diya.shah45@example.com,+91 8548065145,Full Stack Development,RW4 - Mota Varachha,2026-02-17,Silver Oak University,M.Sc IT
GR1258,Rahul Desai,rahul.desai71@example.com,+91 9142349815,Graphic | UI/UX,RWA3 - Maninagar,2026-02-23,SVNIT,BCA
GR1259,Ayaan Singh,ayaan.singh82@example.com,+91 9723458761,AI/ML & Data Science,RWNV1 - Navshari,2026-02-22,Gujarat University,Diploma in IT
GR1260,Vihaan Verma,vihaan.verma21@example.com,+91 8450233787,Graphic | Video Editing,RWGN1 - Gandhinagar,2026-02-04,L.D. College of Engineering,M.Sc IT
GR1261,Shaurya Vyas,shaurya.vyas48@example.com,+91 7650377178,Video Editing | 3D Animation,RW5 - Ved Road,2026-02-25,Nirma University,Diploma in IT
GR1262,Rahul Vyas,rahul.vyas56@example.com,+91 9556919139,Graphic | UI/UX,RWA2 - Navrangpura,2026-02-28,Gujarat University,BBA
GR1263,Arjun Verma,arjun.verma67@example.com,+91 8339862140,Graphic | Video Editing,RWMH - Maheshana,2026-02-01,DDU,BCA
GR1264,Pooja Sharma,pooja.sharma99@example.com,+91 7955096206,Graphic | UI/UX,RW1 - A.K Road,2026-02-26,Nirma University,M.Sc IT
GR1265,Vihaan Joshi,vihaan.joshi70@example.com,+91 8364649047,Graphic | UI/UX,RWMH - Maheshana,2026-02-09,Silver Oak University,BCA
GR1266,Krishna Chauhan,krishna.chauhan59@example.com,+91 8851721899,Graphic | Video Editing,RWA3 - Maninagar,2026-02-04,Gujarat University,B.Com
GR1267,Sneha Gupta,sneha.gupta33@example.com,+91 9657180150,Full Stack Development,RWA4 - Bopal,2026-02-24,RK University,B.Sc IT
GR1268,Sai Trivedi,sai.trivedi27@example.com,+91 8823608058,Graphic | UI/UX,RWNV1 - Navshari,2026-02-11,MSU Baroda,BCA
GR1269,Suresh Parmar,suresh.parmar38@example.com,+91 8134846758,AI/ML & Data Science,RWA2 - Navrangpura,2026-02-01,L.D. College of Engineering,B.Tech Computer Science
GR1270,Tara Patel,tara.patel42@example.com,+91 7460616430,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-06,Silver Oak University,B.Sc IT
GR1271,Kavya Sharma,kavya.sharma30@example.com,+91 7578793813,Graphic | Video Editing,RWA6 - Vastral,2026-02-09,RK University,M.Sc IT
GR1272,Vikram Joshi,vikram.joshi12@example.com,+91 7064276135,Graphic | UI/UX,RWAM1 - Amreli,2026-02-05,L.D. College of Engineering,BCA
GR1273,Shaurya Singh,shaurya.singh57@example.com,+91 9426372968,Graphic | UI/UX,RW7 - Vesu,2026-02-05,Nirma University,Diploma in IT
GR1274,Ramesh Trivedi,ramesh.trivedi77@example.com,+91 6489785759,AI/ML & Data Science,RW2 - Yogi Chowk,2026-02-07,DDU,BCA
GR1275,Shaurya Gupta,shaurya.gupta74@example.com,+91 8262474020,Full Stack Development,RWSON - Online,2026-02-17,MSU Baroda,Diploma in IT
GR1276,Arjun Mehta,arjun.mehta45@example.com,+91 7721121484,Graphic | Video Editing,RWR2 - Mavdi,2026-02-27,DDU,Diploma in IT
GR1277,Aarav Sharma,aarav.sharma83@example.com,+91 9230120622,Video Editing | 3D Animation,RWAM1 - Amreli,2026-02-25,L.D. College of Engineering,Diploma in IT
GR1278,Aarav Joshi,aarav.joshi67@example.com,+91 8104888808,Graphic | Video Editing,RWSON - Online,2026-02-15,SVNIT,M.Sc IT
GR1279,Vikram Sharma,vikram.sharma15@example.com,+91 6174473554,Video Editing | 3D Animation,RW6 - Adajan,2026-02-05,SVNIT,MCA
GR1280,Arjun Chauhan,arjun.chauhan65@example.com,+91 7754044581,Full Stack Development,RWA1 - Nikol,2026-02-08,MSU Baroda,BCA
GR1281,Rahul Mehta,rahul.mehta30@example.com,+91 7527446690,Graphic | UI/UX,RWA2 - Navrangpura,2026-02-08,Silver Oak University,B.Com
GR1282,Vikram Trivedi,vikram.trivedi22@example.com,+91 8919461941,Full Stack Development,RW6 - Adajan,2026-02-21,MSU Baroda,B.Tech Computer Science
GR1283,Riya Kumar,riya.kumar15@example.com,+91 8051244626,Full Stack Development,RW7 - Vesu,2026-02-04,Gujarat University,BCA
GR1284,Suresh Chauhan,suresh.chauhan43@example.com,+91 6628656295,Full Stack Development,RW6 - Adajan,2026-02-10,Nirma University,B.Tech Computer Science
GR1285,Ayaan Singh,ayaan.singh90@example.com,+91 9363524096,AI/ML & Data Science,RW4 - Mota Varachha,2026-02-19,Silver Oak University,B.Tech Computer Science
GR1286,Kavya Patel,kavya.patel46@example.com,+91 8543385285,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-25,Silver Oak University,MCA
GR1287,Amit Parmar,amit.parmar96@example.com,+91 9387169509,Video Editing | 3D Animation,RW8 - Dindoli,2026-02-12,Marwadi University,BCA
GR1288,Pooja Shah,pooja.shah12@example.com,+91 8937183474,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-19,Nirma University,B.Sc IT
GR1289,Krishna Rathod,krishna.rathod32@example.com,+91 7069194305,Full Stack Development,RWGN1 - Gandhinagar,2026-02-22,Gujarat University,B.Sc IT
GR1290,Aditya Singh,aditya.singh39@example.com,+91 8754812635,AI/ML & Data Science,RWBN - Bhavnagar,2026-02-24,L.D. College of Engineering,B.Sc IT
GR1291,Sai Gupta,sai.gupta41@example.com,+91 7501240209,Video Editing | 3D Animation,RW2 - Yogi Chowk,2026-02-08,MSU Baroda,Diploma in IT
GR1292,Kavya Vyas,kavya.vyas30@example.com,+91 6980345198,Graphic | Video Editing,RWSON - Online,2026-02-16,Gujarat University,BBA
GR1293,Amit Vyas,amit.vyas39@example.com,+91 9804588113,Graphic | UI/UX,RWJN1 - Junagadh,2026-02-28,Silver Oak University,MCA
GR1294,Ishaan Vyas,ishaan.vyas34@example.com,+91 6456190222,AI/ML & Data Science,RWA4 - Bopal,2026-02-27,L.D. College of Engineering,B.Com
GR1295,Riya Gupta,riya.gupta25@example.com,+91 7347205609,Graphic | UI/UX,RW2 - Yogi Chowk,2026-02-07,Silver Oak University,BCA
GR1296,Ishaan Sharma,ishaan.sharma48@example.com,+91 8149947908,Video Editing | 3D Animation,RWJN1 - Junagadh,2026-02-03,Marwadi University,B.Tech Computer Science
GR1297,Aarav Mehta,aarav.mehta28@example.com,+91 7564683613,Graphic | Video Editing,RW7 - Vesu,2026-02-09,Marwadi University,B.Com
GR1298,Ramesh Mehta,ramesh.mehta19@example.com,+91 9284972822,Graphic | UI/UX,RWA2 - Navrangpura,2026-02-06,VNSGU,BCA
GR1299,Krishna Verma,krishna.verma35@example.com,+91 6775392523,Full Stack Development,RWA5 - Chandkheda,2026-02-02,Gujarat University,B.Com
GR1300,Krishna Vyas,krishna.vyas68@example.com,+91 8974447593,Full Stack Development,RWA5 - Chandkheda,2026-02-20,DDU,Diploma in IT
GR1301,Maya Shah,maya.shah86@example.com,+91 9464956463,Full Stack Development,RWNV1 - Navshari,2026-02-14,Nirma University,BBA
GR1302,Aarav Parmar,aarav.parmar97@example.com,+91 8136967307,Video Editing | 3D Animation,RWGN1 - Gandhinagar,2026-02-05,Silver Oak University,B.Tech Computer Science
GR1303,Amit Trivedi,amit.trivedi59@example.com,+91 8993165031,Full Stack Development,RW1 - A.K Road,2026-02-16,MSU Baroda,Diploma in IT
GR1304,Sai Shah,sai.shah30@example.com,+91 8136532253,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-20,MSU Baroda,Diploma in IT
